symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
FNK	First Trust Mid Cap Value AlphaDEX Fund	30.03	$48.05M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fnk
FAD	First Trust Multi Cap Growth AlphaDEX Fund	53.4386	$85.5M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fad
FAB	First Trust Multi Cap Value AlphaDEX Fund	45.8559	$105.47M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fab
MDIV	First Trust Multi-Asset Diversified Income Index Fund	19.67	$891.05M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mdiv
QABA	First Trust NASDAQ ABA Community Bank Index Fund	42	$176.4M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qaba
QCLN	First Trust NASDAQ Clean Edge Green Energy Index Fund	15.03	$53.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qcln
GRID	First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index 	38.0088	$13.3M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/grid
CIBR	First Trust NASDAQ Cybersecurity ETF	19.3399	$100.57M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cibr
CARZ	First Trust NASDAQ Global Auto Index Fund	34.1525	$22.2M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/carz
RDVY	First Trust NASDAQ Rising Dividend Achievers ETF	22.14	$21.03M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rdvy
FONE	First Trust NASDAQ Smartphone Index Fund	40.6185	$10.15M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fone
TDIV	First Trust NASDAQ Technology Dividend Index Fund	29.13	$557.99M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tdiv
QQEW	First Trust NASDAQ-100 Equal Weighted Index Fund	45.4334	$383.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqew
QQXT	First Trust NASDAQ-100 Ex-Technology Sector Index Fund	40.67	$128.11M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqxt
QTEC	First Trust NASDAQ-100- Technology Index Fund	49.61	$305.1M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qtec
AIRR	First Trust RBA American Industrial Renaissance ETF	19.8439	$18.85M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/airr
QINC	First Trust RBA Quality Income ETF	22.4511	$21.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qinc
RFAP	First Trust RiverFront Dynamic Asia Pacific ETF	51.69	$25.85M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfap
RFDI	First Trust RiverFront Dynamic Developed International ETF	52.72	$26.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfdi
RFEM	First Trust RiverFront Dynamic Emerging Markets ETF	56.7797	$5.68M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfem
RFEU	First Trust RiverFront Dynamic Europe ETF	52.63	$26.32M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfeu
FTSL	First Trust Senior Loan Fund ETF	48.42	$503.57M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftsl
FYX	First Trust Small Cap Core AlphaDEX Fund	49.98	$449.82M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyx
FYC	First Trust Small Cap Growth AlphaDEX Fund	33.71	$62.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyc
FYT	First Trust Small Cap Value AlphaDEX Fund	31.0364	$55.87M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyt
FKO	First Trust South Korea AlphaDEX Fund	24.1084	$2.41M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fko
FCVT	First Trust SSI Strategic Convertible Securities ETF	26.14	$5.23M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fcvt
FDIV	First Trust Strategic Income ETF	50.6999	$15.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fdiv
FSZ	First Trust Switzerland AlphaDEX Fund	40.58	$121.74M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fsz
FTW	First Trust Taiwan AlphaDEX Fund	32.31	$3.23M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftw
TUSA	First Trust Total US Market AlphaDEX ETF	26.4514	$9.26M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tusa
FKU	First Trust United Kingdom AlphaDEX Fund	36.01	$43.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fku
FUNC	First United Corporation	10.2619	$64.18M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/func
SVVC	Firsthand Technology Value Fund, Inc.	7	$52.95M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/svvc
FSV	FirstService Corporation	49.09	$1.7B	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/fsv
FISV	Fiserv, Inc.	104.34	$22.94B	1986	Technology	EDP Services	http://www.nasdaq.com/symbol/fisv
FIVE	Five Below, Inc.	43.4	$2.38B	2012	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/five
FPRX	Five Prime Therapeutics, Inc.	43.71	$1.24B	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fprx
FVE	Five Star Quality Care, Inc.	2.1	$103.99M	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/fve
FLML	Flamel Technologies S.A.	14.12	$582.33M	1996	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/flml
SKOR	FlexShares Credit-Scored US Corporate Bond Index Fund	51.9698	$36.38M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/skor
LKOR	FlexShares Credit-Scored US Long Corporate Bond Index Fund	55.88	$13.97M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lkor
MBSD	FlexShares Disciplined Duration MBS Index Fund	24.83	$39.73M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mbsd
ASET	FlexShares Real Assets Allocation Index Fund	26.6601	$1.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aset
ESGG	FlexShares STOXX Global ESG Impact Index Fund	76.87	$7.69M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/esgg
ESG	FlexShares STOXX US ESG Impact Index Fund	50.88	$5.09M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/esg
QLC	FlexShares US Quality Large Cap Index Fund	26.83	$5.37M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qlc
FLXS	Flexsteel Industries, Inc.	49.79	$383.44M	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/flxs
FLEX	Flextronics International Ltd.	13.26	$7.24B	1994	Technology	Electrical Products	http://www.nasdaq.com/symbol/flex
FLIR	FLIR Systems, Inc.	31.05	$4.26B	1993	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/flir
FLDM	Fluidigm Corporation	8.8	$255.52M	2011	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/fldm
FFIC	Flushing Financial Corporation	23.2	$664.25M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffic
FOGO	Fogo de Chao, Inc.	12.33	$346.79M	2015	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/fogo
FORM	FormFactor, Inc.	10.67	$752.93M	2003	Technology	Semiconductors	http://www.nasdaq.com/symbol/form
FORTY	Formula Systems (1985) Ltd.	40.59	$597.84M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/forty
FORR	Forrester Research, Inc.	41.44	$748.41M	1996	Consumer Services	Diversified Commercial Services	http://www.nasdaq.com/symbol/forr
FTNT	Fortinet, Inc.	36.83	$6.36B	2009	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/ftnt
FWRD	Forward Air Corporation	46.93	$1.42B	n/a	Transportation	Oil Refining/Marketing	http://www.nasdaq.com/symbol/fwrd
FWP	Forward Pharma A/S	19.13	$896.66M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fwp
FOSL	Fossil Group, Inc.	28.13	$1.35B	1993	Consumer Non-Durables	Consumer Specialties	http://www.nasdaq.com/symbol/fosl
FMI	Foundation Medicine, Inc.	21.05	$735.22M	2013	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/fmi
FOXF	Fox Factory Holding Corp.	21.11	$773.71M	2013	Consumer Non-Durables	Motor Vehicles	http://www.nasdaq.com/symbol/foxf
FRAN	Francesca&#39;s Holdings Corporation	13.8	$554.16M	2011	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/fran
FELE	Franklin Electric Co., Inc.	38.95	$1.8B	n/a	Consumer Durables	Metal Fabrications	http://www.nasdaq.com/symbol/fele
FRED	Fred&#39;s, Inc.	11.05	$412.05M	1992	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/fred
RAIL	Freightcar America, Inc.	14.23	$181.17M	2005	Capital Goods	Railroads	http://www.nasdaq.com/symbol/rail
FTEO	FRONTEO, Inc.	14.3	$256.65M	2013	n/a	n/a	http://www.nasdaq.com/symbol/fteo
FTR	Frontier Communications Corporation	4.56	$5.35B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ftr
FTRPR	Frontier Communications Corporation	89.9	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ftrpr
FRPH	FRP Holdings, Inc.	33.28	$328.22M	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/frph
FTD	FTD Companies, Inc.	23.34	$638.84M	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/ftd
FTEK	Fuel Tech, Inc.	1.42	$33.29M	n/a	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/ftek
FULLL	Full Circle Capital Corporation	25.5866	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fulll
FULT	Fulton Financial Corporation	14.48	$2.51B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fult
GK	G&K Services, Inc.	97.44	$1.92B	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/gk
GAIA	Gaia, Inc.	7.57	$114.59M	1999	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/gaia
GLPG	Galapagos NV	54.35	$2.51B	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/glpg
GALTU	Galectin Therapeutics Inc.	4.19	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/galtu
GALTW	Galectin Therapeutics Inc.	0.3	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/galtw
GLPI	Gaming and Leisure Properties, Inc.	34.47	$7.07B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/glpi
GRMN	Garmin Ltd.	48.75	$9.21B	2000	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/grmn
GARS	Garrison Capital Inc.	10.83	$173.91M	2013	n/a	n/a	http://www.nasdaq.com/symbol/gars
GCTS	GCT Semiconductor, Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gcts
GNCMA	General Communication, Inc.	13.58	$504.06M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/gncma
GFNCP	General Finance Corporation	89.34	n/a	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/gfncp
GFNSL	General Finance Corporation	24.82	n/a	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/gfnsl
GENE	Genetic Technologies Ltd	1.8477	$21.13M	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/gene
GHDX	Genomic Health, Inc.	27.12	$904.37M	2005	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/ghdx
GNST	GenSight Biologics S.A.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gnst
GNTX	Gentex Corporation	17.86	$5.12B	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/gntx
THRM	Gentherm Inc	33.78	$1.23B	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/thrm
GEOS	Geospace Technologies Corporation	18.2	$242.57M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/geos
GABC	German American Bancorp, Inc.	36.84	$562.1M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gabc
GERN	Geron Corporation	2.75	$437.63M	1996	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gern
ROCK	Gibraltar Industries, Inc.	38.41	$1.21B	1993	Capital Goods	Steel/Iron Ore	http://www.nasdaq.com/symbol/rock
GIII	G-III Apparel Group, LTD.	32.88	$1.5B	1989	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/giii
GILT	Gilat Satellite Networks Ltd.	4.91	$220.78M	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/gilt
GILD	Gilead Sciences, Inc.	76.89	$101.47B	1992	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/gild
GBCI	Glacier Bancorp, Inc.	29.84	$2.27B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gbci
GLAD	Gladstone Capital Corporation	8.65	$201.93M	2001	n/a	n/a	http://www.nasdaq.com/symbol/glad
GLADO	Gladstone Capital Corporation	25.782	$56.72M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/glado
GOOD	Gladstone Commercial Corporation	18.41	$433.43M	2003	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/good
GOODM	Gladstone Commercial Corporation	26.6612	n/a	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodm
GOODO	Gladstone Commercial Corporation	25.4001	$29.21M	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodo
GOODP	Gladstone Commercial Corporation	25.9	$25.9M	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodp
GAIN	Gladstone Investment Corporation	9.18	$277.89M	2005	n/a	n/a	http://www.nasdaq.com/symbol/gain
GAINN	Gladstone Investment Corporation	25.75	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gainn
GAINO	Gladstone Investment Corporation	25.8	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gaino
GAINP	Gladstone Investment Corporation	25.55	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gainp
LANDP	Gladstone Land Corporation	26.35	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/landp
GBT	GLOBAL BLOOD THERAPEUTICS, INC.	17.45	$650.63M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gbt
GBLI	Global Indemnity plc	28.97	$508.55M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/gbli
GBLIZ	Global Indemnity plc	25.84	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/gbliz
GPACU	Global Partner Acquisition Corp.	10.05	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/gpacu
GPACW	Global Partner Acquisition Corp.	0.29	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/gpacw
GSOL	Global Sources Ltd.	8.55	$204.21M	n/a	Consumer Services	Advertising	http://www.nasdaq.com/symbol/gsol
KRMA	Global X Conscious Companies ETF	15.6196	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/krma
ACTX	Global X Guru Activist ETF	13.69	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/actx
BFIT	Global X Health & Wellness Thematic ETF	15.96	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bfit
LNGR	Global X Longevity Thematic ETF	16.4299	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lngr
MILN	Global X Millennials Thematic ETF	15.9799	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/miln
QQQC	Global X NASDAQ China Technology ETF	23.4226	$18.74M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqqc
CATH	Global X S&P 500 Catholic Values ETF	26.36	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cath
SOCL	Global X Social Media Index ETF	24.06	$99.85M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/socl
ALTY	Global X SuperDividend Alternatives ETF	15.7083	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/alty
SRET	Global X SuperDividend REIT ETF	15.4598	$3.09M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sret
YLCO	Global X Yieldco Index ETF	11.656	$2.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ylco
GLRI	Glori Energy Inc	0.195	$6.31M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/glri
GLUU	Glu Mobile Inc.	2.32	$308.55M	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/gluu
GOGO	Gogo Inc.	12.29	$1.06B	2013	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/gogo
GLNG	Golar LNG Limited	21.6	$2.02B	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/glng
GMLP	Golar LNG Partners LP	18.98	$1.16B	2011	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/gmlp
GOGL	Golden Ocean Group Limited	3.87	$82M	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/gogl
GBDC	Golub Capital BDC, Inc.	18.73	$993.75M	2010	n/a	n/a	http://www.nasdaq.com/symbol/gbdc
GPRO	GoPro, Inc.	14.13	$1.97B	2014	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/gpro
GMAN	Gordmans Stores, Inc.	1.12	$21.98M	2010	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/gman
GRSH	Gores Holdings, Inc.	11.05	$517.97M	2015	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/grsh
GRSHW	Gores Holdings, Inc.	1.26	n/a	2015	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/grshw
GOV	Government Properties Income Trust	24.01	$1.71B	2009	Finance	Real Estate	http://www.nasdaq.com/symbol/gov
GOVNI	Government Properties Income Trust	26.0499	n/a	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/govni
GPIAW	GP Investments Acquisition Corp.	0.6299	n/a	2015	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/gpiaw
LOPE	Grand Canyon Education, Inc.	41.63	$1.96B	2008	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/lope
GRVY	GRAVITY Co., Ltd.	5.11	$17.75M	2005	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/grvy
GEC	Great Elm Capital Group, Inc. 	4.75	$44.84M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/gec
GLDD	Great Lakes Dredge & Dock Corporation	3.88	$235.7M	n/a	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/gldd
GSBC	Great Southern Bancorp, Inc.	42.05	$584.97M	1989	Finance	Major Banks	http://www.nasdaq.com/symbol/gsbc
GNBC	Green Bancorp, Inc.	10.19	$374.97M	2014	Finance	Major Banks	http://www.nasdaq.com/symbol/gnbc
GPP	Green Plains Partners LP	18.82	$598.48M	2015	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gpp
GPRE	Green Plains, Inc.	24.74	$946.17M	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gpre
GLRE	Greenlight Reinsurance, Ltd.	21.54	$803.89M	2007	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/glre
GRFS	Grifols, S.A.	16.04	$11.03B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/grfs
GRPN	Groupon, Inc.	5.36	$3.08B	2011	Technology	Advertising	http://www.nasdaq.com/symbol/grpn
OMAB	Grupo Aeroportuario del Centro Norte S.A.B. de C.V.	51.52	$2.53B	2006	Transportation	Aerospace	http://www.nasdaq.com/symbol/omab
GGAL	Grupo Financiero Galicia S.A.	30.55	$3.97B	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/ggal
GSIT	GSI Technology, Inc.	4.83	$99.25M	2007	Technology	Semiconductors	http://www.nasdaq.com/symbol/gsit
GBNK	Guaranty Bancorp	18.01	$392.49M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gbnk
GIFI	Gulf Island Fabrication, Inc.	8.86	$129.64M	1997	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/gifi
GURE	Gulf Resources, Inc.	1.78	$81.91M	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gure
GPOR	Gulfport Energy Corporation	29.02	$3.64B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/gpor
HEES	H&E Equipment Services, Inc.	15.93	$564.91M	2006	n/a	n/a	http://www.nasdaq.com/symbol/hees
HALO	Halozyme Therapeutics, Inc.	9.85	$1.27B	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/halo
HBHC	Hancock Holding Company	32.59	$2.53B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hbhc
HBHCL	Hancock Holding Company	27.0499	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hbhcl
HAFC	Hanmi Financial Corporation	26.59	$857.89M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hafc
HQCL	Hanwha Q CELLS Co., Ltd. 	12.01	$1.01B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/hqcl
HONE	HarborOne Bancorp, Inc.	14.98	$481.17M	2016	Finance	Major Banks	http://www.nasdaq.com/symbol/hone
HDNG	Hardinge Inc.	10.84	$139.67M	1995	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/hdng
HLIT	Harmonic Inc.	5.1	$397.95M	1995	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/hlit
HCAPL	Harvest Capital Credit Corporation	25.734	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/hcapl
HAS	Hasbro, Inc.	82.91	$10.4B	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/has
HA	Hawaiian Holdings, Inc.	47.6	$2.54B	n/a	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/ha
HCOM	Hawaiian Telcom Holdco, Inc.	21.47	$247.15M	n/a	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/hcom
HWKN	Hawkins, Inc.	44.04	$467.02M	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/hwkn
HWBK	Hawthorn Bancshares, Inc.	14.25	$80.3M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hwbk
HAYN	Haynes International, Inc.	37.36	$466.67M	2007	Capital Goods	Steel/Iron Ore	http://www.nasdaq.com/symbol/hayn
HDS	HD Supply Holdings, Inc.	36.78	$7.38B	2013	Consumer Services	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/hds
HIIQ	Health Insurance Innovations, Inc.	5.59	$82.46M	2013	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/hiiq
HCSG	Healthcare Services Group, Inc.	41.08	$2.98B	1983	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/hcsg
HQY	HealthEquity, Inc.	33.55	$1.95B	2014	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/hqy
HSTM	HealthStream, Inc.	26.91	$854.1M	2000	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/hstm
HWAY	Healthways, Inc.	24.96	$917M	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/hway
HTLD	Heartland Express, Inc.	19.25	$1.6B	1986	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/htld
HTLF	Heartland Financial USA, Inc.	37.12	$911.13M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/htlf
HSII	Heidrick & Struggles International, Inc.	18.85	$350.26M	1999	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/hsii
HELE	Helen of Troy Limited	91.2	$2.54B	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/hele
HMTV	Hemisphere Media Group, Inc.	12.88	$546.04M	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/hmtv
HSIC	Henry Schein, Inc.	164.29	$13.44B	1995	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/hsic
